line	text
6	والراجل المصاب ده هيستنى على ما الدكتور يوصل، أنا دكتوره منتدبه لتأدية التكليف هنا، وأقدر أخيط للحج إيده بس قولى مكان أوضة الإسعافات الاوليه اللى هنا في المستشفى.
9	تمام إتفضل يا عم الحج، متخافش أنا صحيح لسه متخرجه من كلية الطب بس والله عندى خبره أعرف أخيط جروح.
10	الخبره مش بالسن يا بتي، ربنا يزيدك علم.
12	غريبه أنا قولت هتقوله يشتري المستلزمات من أى صيدليه بره المستشفى، والله كويس أن المستشفى فيها صيدليه فيها علاج.
13	لاه إحنا حدانا إهنه بالمستشفى صيدله فيها أوديه البركه في الدكتور جواد هو المسؤول المباشر عن الصيدليه وموفر العلاچ، بس إحنا حدانا نجص في الدكاتره كلهم ما بيصدجوا يشتغلوا في مستشفيات الحكومه اللى في الآرياف عشان يدخلوا ويطلعوا براحتهم من غير ظبط ولا ربط عشان مواعيد عياداتهم الخاصه، حتى المستشفى دى رغم إنها في البندر بس بالنهايه برضك مستشفى حكومي يا دكتوره وإنت عارفه بجى الرزج يحب الخفيه.
14	الرزج على حساب الغلابه، هي دى رسالة الطب دلوك. بس واضح إن الدكتوره في جلبها رحمه.
15	أنا من الناس الغلابه يا عم الحج، عالعموم أنا كتبت المستلزمات أهى خدها وروح هاتها بسرعه لأن الحج نزف دم كتير وده مش كويس على صحته.
17	إنت إيدك كانت محروقه قبل كده.
18	أيوه، كنت بشتغل في مصنع لحرق الطوب وإيدي إتحرجت(اتحرقت) وأنا بدخل الطوب في الفرن عشان يتحرج، نصيب عمك بليغ دايما كده منصاب.
19	وأيه سبب الإصابه الكبيره دى بقى يا عم بليغ.
20	أنا رئيس عمال في مصنع الأشرف بتاع الخزف ومخدتش بالى وأنا بمر عالعمال وجعت فازه كبيره من واحد من العمال وإتكسرت وأنا إتحزلجت على يدي، الحمد لله ربنا لطف وإنصابت إصابه خفيفه بمعصم يدي.
21	إيدك عالأقل هتاخد خمستاشر غرزه وبتقول إصابة خفيفه.
22	يا بتي جرح البدن سهل يداوى، لكن جرح كسرة النفس مالوش داوه.
24	الحج اللى كان معاك طلع جبان ومستحملش يشوفنى وأنا بخيط إيدك وطلع لبره الاوضه.
25	هو رشاد إكده، يخاف من منظر الدم والمستشفيات أنا لو مش غالي عليه مكنش وجف چاري من الأول، بتشكرك يا دكتوره على معروفك إمعاي.
26	ده مش معروف يا عم بليغ دى واجبي اللى أقسمت عليه إنى أداوي حتى عدوي طالما محتاج لمساعدتي.
27	ربنا يحفظك ويحميك يا بتي ويزيدك علم.
28	يارب، إشرب عصاير كتير عشان تعوض نزف الدم، انا هكتبلك على مضاد حيوي وشوية أدويه وبلاش الميه تمس الجرح.
29	إلحق إصرف العلاج من صيدلية المستشفى.
30	بجولك أنا رئيس عمال، وجاويد بيه لو عرف إني جيت لمستشفى حكومي هيلوم عليا، خلي علاج الحكومه لناس تانيه تحتاج له أكتر مني يا بتي، بس عشم مني أنا هاجي عشان إنت اللى تغيرلي عالچرح إهنه، بصراحه يدك خفيفه ومحستش بأى آلم.
34	متنساش تاخد المضاد الحيوي، هيسكن الآلم بعد ما مفعول البنج يروح، ومره تانيه حمدلله على سلامتك.
36	أنا اتصلت على.
38	وليه بتتصل عليه، ده جرح بيدي مش مستاهل عالعموم أنا هتصل على جاويد بيه تانى وأجول له آني زين وأنا اللى هستلم البضاعه الليله.
39	إنت مش شايف وشك ولا يدك اللى مبطلتش نزف لأكتر من ساعه، وبعدين دى فرصه إستغلها شويه وتعالى أمعاي أسهرك سهره تنسيك وچع الدنيا بحالها.
40	سهره عند الغوازي يا رشاد مش هتبطل الداء ده بجى بيتك وولادك أولى باللى عتصرفه عند الغوازى وتكسب بيه كمان سيئات من تتبع عورة أخيه تتبع الله عورته، خاف على بتك وأهل بيتك، وبعد من خلجتى مشوفتش الدكتوره راحت في أي إتچاه.
41	الدكتوره إدلت ناحية الأستجبال.
43	أوضة المدير آخر الممر ده على يدك اليمين.
45	متآسفه واضح إنى غلطت في الاوضه، أنا فكرت دى اوضة مدير المستشفى.
46	لاء، حضرتك مغلطيش في الأوضه، دى فعلا أوضة مدير المستشفى، وللآسف المدير ما صدق جاب سن المعاش وسلم كل مسؤلياته حتى قبل ما وزارة الصحه تبعت مدير جديد للمستشفى وللآسف إضطريت أنا أبقى المدير بالإنابه لحد ما المدير الجديد يوصل بالسلامه.
47	يعنى أنا جايه اقضى مدة التكليف في مستشفى مفيهاش دكاتره ولا مدير كمان.
48	بس فيها مرضى مش قادرين على مصاريف العلاج حالتهم الماديه متسمحش يتعالجوا في المستشفيات الخاصه، بس حضرتك متعرفناش، أنا الدكتور جواد صلاح هو المفروض تخصصي
51	أنا عرفتك على نفسى وحضرتك...
52	أنا الدكتوره إيلاف التقى وده الملف الخاص بتاعى وفيه جواب التكليف بتاعى في المستشفى هنا.
53	إيلاف حامد التقي.
54	إسم إيلاف ده غريب، تقريبا أول مره أسمع عنه.
55	إيلاف
62	حاسس بچوع
65	سيده خلصتي الوكل اللى طلبته منيك.
69	كلامك صحيح، بس ياريت تعمل إنت بيه أولا وتعيش زى اللى في سنك.
70	واللى في سني عايشين كيف يا زينة الشباب.
71	جهزي الوكل في السفره.
72	هتفضل واجف في المطبخ إكده كتير يااا، بوي.
73	لاه هدلى عالسفره، وإنت يا وليه خفي لحمك إشوي وجهزي الوكل.
75	معارفيش مشكلة الأرض دي، هجول لعمي صلاح وهو اللى يتصرف بجى.
76	أرض أيه اللى كنت هتحدت عليها عالموبايل.
77	دي أرض الچميزه، المستأجر اللى كان مأجرها عاوز يسيبها.
78	ليه، دي أرض عفيه وجريبه من مية النيل بينها وبين النيل مشايه صغيره.
79	معرفش ده تالت مستأجر يأجر الارض وجبل السنه يجول إنه هيسيبها، ولما سألت المستأجر الاخير جالي، إن على راس الأرض جراطين (قيراطتين) أو تلاته إكده الارض بتهور والأرض بتهبط لتحت وتسحب الميه عن بجية الارض وتبخس محصول الزرعه، بيجول أنا بجول يمكن السبب في ده چدر شجرة الجميز يمكن مخوخ وهو السبب إن الارض بتهور.
80	ماشاء الله مهندز وفاهم، چدر شجرة الجميز هيبجى على تلات جراريط.
81	خبرنى چنابك أنت يمكن اللى فاهم وعارف سبب إن الارض بتهور وتهبط لتحت، هيكون تحتها كنز إياك.
84	جصدك أيه بالحديت اللى عتقوليه.
85	كل سر وله آوان مكتوب يظهر فيه يا ولد الأشرف، إنت مكتوب عليك عشج متمرده، هتطل ونچمه بتسكن مدار الجمر في السما وباجي النجوم هتتواري في الغيوم وجتها، فيها علامه مميزه.
88	لاه إستريح إنت وأنا اللى هروح أستلم البضاعه من محطة الجطر(القطر) مش معضله هي، ومره تانيه سلامتك.
94	طول عمري أعرف إن الكره الأرضيه فيها جمر (قمر)
96	وفين الجمرتين دول، السما فيها جمر واحد حتى أحدب مش كامل.
97	إنت ومسك الجمرين.
98	مسك چميله وأجمل من الجمر كمان لكن آنى على قد حالى، بس هصدجك، تعالى إجعد إمعانا نتسامر شوي، وإحكى لينا قصص من اللى بتسمعها في الموالد، أنا بحب القصص دى جوى جوي.
99	دى قصص سخيفه واللى يصدجها هما السذج.
100	. هروح أشوف ماما عاوزانى ليه وهرچع تانى بسرعه.
101	القصص اللى بستهزئ منها دي، قصص ناس فهمت معنى الحب والعشج ومعاشتش في وهم إن مفيش غير البطل بس هو اللى فارس وحارب عشان يظفر بحبيبته كمان كان في أبطال تانين فهموا الحجيجه وسابوا وهم هما بس اللى عايشين فيه.
